segment_id,start_time,end_time,duration
25460,2022-06-12 11:23:06.353168,2022-06-12 12:04:06.048918,0 days 00:40:59.695750
25462,2022-06-12 12:11:06.054722,2022-06-12 12:32:05.629425,0 days 00:20:59.574703
25474,2022-06-12 13:46:05.488553,2022-06-12 19:19:05.752110,0 days 05:33:00.263557
25475,2022-06-12 19:19:05.753323,2022-06-12 19:36:05.507393,0 days 00:16:59.754070
25478,2022-06-12 19:54:06.027143,2022-06-12 21:07:05.729287,0 days 01:12:59.702144
25480,2022-06-12 21:17:06.110315,2022-06-13 06:58:05.903964,0 days 09:40:59.793649
25482,2022-06-13 07:03:06.401024,2022-06-13 07:25:05.636977,0 days 00:21:59.235953
25821,2022-06-13 16:28:05.758490,2022-06-13 16:47:05.522638,0 days 00:18:59.764148
25822,2022-06-13 16:47:05.524107,2022-06-13 23:41:05.419279,0 days 06:53:59.895172
25823,2022-06-13 23:42:05.920574,2022-06-14 07:08:05.872043,0 days 07:25:59.951469
25941,2022-06-14 12:35:06.073350,2022-06-14 12:53:05.689690,0 days 00:17:59.616340
25990,2022-06-14 15:18:05.755377,2022-06-14 15:55:06.143025,0 days 00:37:00.387648
25998,2022-06-14 16:22:06.061670,2022-06-14 17:19:06.006034,0 days 00:56:59.944364
26000,2022-06-14 17:25:05.783383,2022-06-14 19:03:05.527380,0 days 01:37:59.743997
26001,2022-06-14 19:04:05.754450,2022-06-14 19:33:05.917270,0 days 00:29:00.162820
26002,2022-06-14 19:34:05.401012,2022-06-15 04:16:05.586723,0 days 08:42:00.185711
26083,2022-06-15 09:54:05.890217,2022-06-15 10:57:05.487310,0 days 01:02:59.597093
26112,2022-06-15 12:43:06.307726,2022-06-15 13:01:05.666427,0 days 00:17:59.358701
26114,2022-06-15 13:05:05.595565,2022-06-15 13:23:05.951650,0 days 00:18:00.356085
26116,2022-06-15 13:29:05.756597,2022-06-15 13:59:06.060860,0 days 00:30:00.304263
26121,2022-06-15 14:13:05.542132,2022-06-15 14:59:05.404525,0 days 00:45:59.862393
26123,2022-06-15 15:02:05.876591,2022-06-15 15:32:05.757143,0 days 00:29:59.880552
26135,2022-06-15 16:32:05.956895,2022-06-15 18:55:06.070274,0 days 02:23:00.113379
26138,2022-06-15 19:05:05.786377,2022-06-16 04:16:06.134674,0 days 09:11:00.348297
26313,2022-06-16 14:56:05.856529,2022-06-16 15:16:06.057951,0 days 00:20:00.201422
26315,2022-06-16 15:18:06.026141,2022-06-16 15:51:05.689835,0 days 00:32:59.663694
26317,2022-06-16 15:53:05.557498,2022-06-16 16:41:05.970476,0 days 00:48:00.412978
26467,2022-06-16 22:18:06.333483,2022-06-17 00:08:06.037369,0 days 01:49:59.703886
26469,2022-06-17 00:21:05.476637,2022-06-17 04:15:05.622789,0 days 03:54:00.146152
26475,2022-06-17 04:35:05.908062,2022-06-17 04:59:06.299098,0 days 00:24:00.391036
26477,2022-06-17 05:02:05.865300,2022-06-17 06:24:06.120422,0 days 01:22:00.255122
26479,2022-06-17 06:27:05.550742,2022-06-17 06:45:05.512986,0 days 00:17:59.962244
26480,2022-06-17 06:45:05.514896,2022-06-17 07:19:05.694963,0 days 00:34:00.180067
26482,2022-06-17 07:21:05.544452,2022-06-17 07:45:05.763230,0 days 00:24:00.218778
26598,2022-06-17 14:36:06.208544,2022-06-17 14:52:05.881146,0 days 00:15:59.672602
26767,2022-06-17 23:04:06.191643,2022-06-18 01:34:05.854788,0 days 02:29:59.663145
26768,2022-06-18 01:34:05.856097,2022-06-18 01:56:06.096063,0 days 00:22:00.239966
26769,2022-06-18 01:56:06.097288,2022-06-18 04:29:05.983058,0 days 02:32:59.885770
26790,2022-06-24 16:21:05.875964,2022-06-24 16:37:06.098650,0 days 00:16:00.222686
26793,2022-06-24 16:43:06.170843,2022-06-24 17:14:05.939770,0 days 00:30:59.768927
26960,2022-06-24 21:00:05.645276,2022-06-24 22:37:05.924613,0 days 01:37:00.279337
26962,2022-06-24 22:45:05.850200,2022-06-25 06:10:05.647319,0 days 07:24:59.797119
27096,2022-06-25 13:06:05.699159,2022-06-25 13:23:05.732928,0 days 00:17:00.033769
27097,2022-06-25 13:24:06.271595,2022-06-25 14:38:05.730922,0 days 01:13:59.459327
27099,2022-06-25 14:43:05.948763,2022-06-27 04:36:06.034368,1 days 13:53:00.085605
27511,2022-06-27 17:02:06.035360,2022-06-27 17:35:06.110837,0 days 00:33:00.075477
27513,2022-06-27 17:47:06.187052,2022-06-27 18:15:06.036459,0 days 00:27:59.849407
27516,2022-06-27 18:23:05.446822,2022-06-27 18:50:05.713765,0 days 00:27:00.266943
27517,2022-06-27 18:50:05.715259,2022-06-28 04:29:05.812377,0 days 09:39:00.097118
27542,2022-06-28 05:39:06.269090,2022-06-28 05:56:05.972195,0 days 00:16:59.703105
27849,2022-06-28 17:02:06.090820,2022-06-28 17:20:05.842189,0 days 00:17:59.751369
27850,2022-06-28 17:21:05.553334,2022-06-28 17:54:05.426568,0 days 00:32:59.873234
27851,2022-06-28 17:54:05.427890,2022-06-28 18:29:05.934615,0 days 00:35:00.506725
27852,2022-06-28 18:29:05.936115,2022-06-29 04:31:06.048146,0 days 10:02:00.112031
27867,2022-06-29 05:13:06.119249,2022-06-29 05:37:06.117089,0 days 00:23:59.997840
27869,2022-06-29 05:40:05.717311,2022-06-29 06:07:06.209813,0 days 00:27:00.492502
28154,2022-06-29 16:56:06.251794,2022-06-29 18:29:05.494757,0 days 01:32:59.242963
28155,2022-06-29 18:29:05.496116,2022-06-29 18:53:05.507309,0 days 00:24:00.011193
28156,2022-06-29 18:53:05.508576,2022-06-29 19:45:06.074019,0 days 00:52:00.565443
28158,2022-06-29 19:51:05.453046,2022-06-29 20:06:06.014641,0 days 00:15:00.561595
28159,2022-06-29 20:07:05.591761,2022-06-30 04:29:05.392336,0 days 08:21:59.800575
28401,2022-06-30 16:51:05.963670,2022-06-30 17:43:06.295059,0 days 00:52:00.331389
28433,2022-06-30 18:54:06.386548,2022-06-30 19:14:05.930476,0 days 00:19:59.543928
28434,2022-06-30 19:15:05.732599,2022-06-30 20:31:06.112123,0 days 01:16:00.379524
28436,2022-06-30 20:39:05.591241,2022-07-01 04:27:05.605057,0 days 07:48:00.013816
28443,2022-07-01 04:50:06.083683,2022-07-01 05:08:05.659077,0 days 00:17:59.575394
28668,2022-07-01 16:24:06.186765,2022-07-01 16:39:06.292270,0 days 00:15:00.105505
28670,2022-07-01 16:40:05.923607,2022-07-01 17:39:05.735105,0 days 00:58:59.811498
28734,2022-07-01 19:18:05.718856,2022-07-01 21:11:06.163315,0 days 01:53:00.444459
28736,2022-07-01 21:19:05.502067,2022-07-02 06:10:05.931583,0 days 08:51:00.429516
28737,2022-07-02 06:10:05.941787,2022-07-02 06:27:05.984007,0 days 00:17:00.042220
28742,2022-07-02 06:39:05.387075,2022-07-02 06:57:06.257215,0 days 00:18:00.870140
28790,2022-07-02 13:06:06.253005,2022-07-02 13:52:05.344260,0 days 00:45:59.091255
28792,2022-07-02 14:04:05.460446,2022-07-02 19:40:06.213564,0 days 05:36:00.753118
28794,2022-07-02 19:45:06.228534,2022-07-02 20:08:05.855686,0 days 00:22:59.627152
28795,2022-07-02 20:09:05.426283,2022-07-03 06:35:05.885123,0 days 10:26:00.458840
28796,2022-07-03 06:36:05.461323,2022-07-03 08:05:05.984884,0 days 01:29:00.523561
28798,2022-07-03 08:12:05.913647,2022-07-03 10:22:06.239375,0 days 02:10:00.325728
28811,2022-07-03 11:15:06.385881,2022-07-03 12:18:05.840265,0 days 01:02:59.454384
28813,2022-07-03 12:22:06.542332,2022-07-03 23:29:05.993706,0 days 11:06:59.451374
28814,2022-07-03 23:29:05.995204,2022-07-04 00:02:06.085947,0 days 00:33:00.090743
28815,2022-07-04 00:02:06.087284,2022-07-04 02:23:06.120437,0 days 02:21:00.033153
28816,2022-07-04 02:23:06.121699,2022-07-04 04:40:05.612624,0 days 02:16:59.490925
29170,2022-07-04 17:03:05.423733,2022-07-04 17:19:05.884996,0 days 00:16:00.461263
29177,2022-07-04 17:52:06.506568,2022-07-04 19:02:06.374950,0 days 01:09:59.868382
29179,2022-07-04 19:10:05.716861,2022-07-04 19:33:06.078811,0 days 00:23:00.361950
29181,2022-07-04 19:47:05.608642,2022-07-04 20:18:05.438294,0 days 00:30:59.829652
29182,2022-07-04 20:19:05.858792,2022-07-05 04:31:05.609396,0 days 08:11:59.750604
29199,2022-07-05 05:40:06.097814,2022-07-05 06:01:05.909344,0 days 00:20:59.811530
29220,2022-07-05 07:08:05.985265,2022-07-05 07:25:05.395661,0 days 00:16:59.410396
29407,2022-07-05 14:49:06.279156,2022-07-05 15:05:06.063557,0 days 00:15:59.784401
29457,2022-07-05 17:58:05.515371,2022-07-05 18:53:05.664515,0 days 00:55:00.149144
29458,2022-07-05 18:53:05.665655,2022-07-06 04:17:06.116102,0 days 09:24:00.450447
29503,2022-07-06 07:07:05.766062,2022-07-06 07:24:06.513942,0 days 00:17:00.747880
29644,2022-07-06 15:24:05.945645,2022-07-06 15:39:06.192962,0 days 00:15:00.247317
29656,2022-07-06 16:23:05.929506,2022-07-06 17:26:05.724505,0 days 01:02:59.794999
29891,2022-07-07 01:24:06.049791,2022-07-07 03:30:05.649120,0 days 02:05:59.599329
29892,2022-07-07 03:30:05.650418,2022-07-07 03:45:06.237763,0 days 00:15:00.587345
29893,2022-07-07 03:45:06.238946,2022-07-07 04:13:06.230494,0 days 00:27:59.991548
29895,2022-07-07 04:14:05.798916,2022-07-07 04:34:05.474821,0 days 00:19:59.675905
29897,2022-07-07 04:36:05.630853,2022-07-07 06:46:06.466201,0 days 02:10:00.835348
29899,2022-07-07 07:01:05.595710,2022-07-07 07:40:06.212690,0 days 00:39:00.616980
30027,2022-07-07 15:51:06.327165,2022-07-07 16:20:05.479366,0 days 00:28:59.152201
30028,2022-07-07 16:20:05.480677,2022-07-07 16:35:05.570668,0 days 00:15:00.089991
30029,2022-07-07 16:35:05.571863,2022-07-07 16:50:06.424167,0 days 00:15:00.852304
30030,2022-07-07 16:50:06.427266,2022-07-08 05:59:05.877357,0 days 13:08:59.450091
30031,2022-07-08 05:59:05.879190,2022-07-08 06:18:05.858430,0 days 00:18:59.979240
30038,2022-07-08 07:21:05.651653,2022-07-08 07:37:05.563524,0 days 00:15:59.911871
30039,2022-07-08 07:37:05.564820,2022-07-08 08:05:05.882417,0 days 00:28:00.317597
30040,2022-07-08 08:05:05.885846,2022-07-08 08:20:06.396245,0 days 00:15:00.510399
30041,2022-07-08 08:20:06.398045,2022-07-08 08:41:06.317804,0 days 00:20:59.919759
30066,2022-07-08 11:04:06.174774,2022-07-08 11:23:06.148830,0 days 00:18:59.974056
30072,2022-07-08 11:53:06.154116,2022-07-08 12:12:05.863329,0 days 00:18:59.709213
30074,2022-07-08 12:26:06.373703,2022-07-08 12:41:06.425615,0 days 00:15:00.051912
30101,2022-07-08 15:18:06.023596,2022-07-08 15:35:05.816552,0 days 00:16:59.792956
30108,2022-07-08 16:22:06.130240,2022-07-08 16:40:06.080361,0 days 00:17:59.950121
30111,2022-07-08 16:56:05.617880,2022-07-09 07:25:06.157003,0 days 14:29:00.539123
30114,2022-07-09 07:46:06.246613,2022-07-09 08:08:06.370697,0 days 00:22:00.124084
30142,2022-07-09 10:19:06.282977,2022-07-09 10:38:05.985554,0 days 00:18:59.702577
30146,2022-07-09 10:50:06.394283,2022-07-09 11:08:05.614079,0 days 00:17:59.219796
30152,2022-07-09 11:27:06.193713,2022-07-09 11:44:06.239346,0 days 00:17:00.045633
30153,2022-07-09 11:44:06.240596,2022-07-09 12:02:05.500678,0 days 00:17:59.260082
30157,2022-07-09 12:27:05.551683,2022-07-09 13:13:06.315736,0 days 00:46:00.764053
30306,2022-07-09 19:00:06.424625,2022-07-10 07:32:05.604425,0 days 12:31:59.179800
30308,2022-07-10 07:33:06.215916,2022-07-10 08:04:06.136278,0 days 00:30:59.920362
30381,2022-07-10 10:28:06.108135,2022-07-10 11:27:06.291455,0 days 00:59:00.183320
30383,2022-07-10 11:32:05.492930,2022-07-10 12:27:05.392097,0 days 00:54:59.899167
30403,2022-07-10 14:25:05.893541,2022-07-10 14:54:05.522323,0 days 00:28:59.628782
30405,2022-07-10 14:56:05.709359,2022-07-11 04:14:05.713211,0 days 13:18:00.003852
30407,2022-07-11 04:19:05.938930,2022-07-11 06:39:06.225438,0 days 02:20:00.286508
30409,2022-07-11 06:41:05.472292,2022-07-11 08:28:05.941343,0 days 01:47:00.469051
30525,2022-07-11 16:36:06.375117,2022-07-11 17:25:05.600713,0 days 00:48:59.225596
30560,2022-07-11 18:52:06.120800,2022-07-12 04:56:06.304368,0 days 10:04:00.183568
30562,2022-07-12 05:06:06.221445,2022-07-12 06:07:05.700238,0 days 01:00:59.478793
30563,2022-07-12 06:07:05.701655,2022-07-12 06:41:06.620771,0 days 00:34:00.919116
30564,2022-07-12 06:41:06.622234,2022-07-12 07:04:05.842300,0 days 00:22:59.220066
30568,2022-07-12 07:34:05.493940,2022-07-12 07:54:05.549793,0 days 00:20:00.055853
30570,2022-07-12 08:03:06.234254,2022-07-12 08:22:06.146749,0 days 00:18:59.912495
30580,2022-07-12 09:21:05.686586,2022-07-12 10:00:06.311914,0 days 00:39:00.625328
30629,2022-07-12 11:45:06.057203,2022-07-12 12:06:05.480587,0 days 00:20:59.423384
30696,2022-07-12 16:45:05.518867,2022-07-12 17:34:05.887756,0 days 00:49:00.368889
30697,2022-07-12 17:34:05.895760,2022-07-12 17:50:05.758277,0 days 00:15:59.862517
30698,2022-07-12 17:50:05.760035,2022-07-13 04:14:06.184680,0 days 10:24:00.424645
30740,2022-07-13 08:16:06.034018,2022-07-13 08:32:05.498316,0 days 00:15:59.464298
30760,2022-07-13 10:00:05.904253,2022-07-13 10:18:05.784370,0 days 00:17:59.880117
30767,2022-07-13 10:42:05.991753,2022-07-13 11:20:05.523285,0 days 00:37:59.531532
30840,2022-07-13 14:59:05.925545,2022-07-13 15:15:06.250846,0 days 00:16:00.325301
30860,2022-07-13 16:29:06.350165,2022-07-13 17:38:05.621377,0 days 01:08:59.271212
30863,2022-07-13 17:53:05.771775,2022-07-14 04:21:06.155110,0 days 10:28:00.383335
30868,2022-07-14 04:34:06.346602,2022-07-14 04:50:05.687395,0 days 00:15:59.340793
30929,2022-07-14 09:22:06.073790,2022-07-14 09:39:06.322933,0 days 00:17:00.249143
31087,2022-07-14 16:27:05.650508,2022-07-14 17:31:06.327080,0 days 01:04:00.676572
31089,2022-07-14 17:46:05.802296,2022-07-15 04:29:05.767606,0 days 10:42:59.965310
31092,2022-07-15 04:34:05.760120,2022-07-15 05:08:06.285559,0 days 00:34:00.525439
31108,2022-07-15 06:48:05.595092,2022-07-15 07:05:05.963781,0 days 00:17:00.368689
31115,2022-07-15 07:36:05.911726,2022-07-15 07:52:06.178103,0 days 00:16:00.266377
31124,2022-07-15 08:37:05.938687,2022-07-15 08:57:06.097212,0 days 00:20:00.158525
31134,2022-07-15 09:35:05.811377,2022-07-15 09:55:05.778019,0 days 00:19:59.966642
31190,2022-07-15 12:48:06.132420,2022-07-15 13:10:06.326420,0 days 00:22:00.194000
31241,2022-07-15 15:23:05.613860,2022-07-15 15:47:05.584998,0 days 00:23:59.971138
31255,2022-07-15 16:43:06.085900,2022-07-15 16:58:06.213441,0 days 00:15:00.127541
31257,2022-07-15 17:00:06.422642,2022-07-15 17:46:05.535373,0 days 00:45:59.112731
31258,2022-07-15 17:47:06.364005,2022-07-15 18:17:05.419989,0 days 00:29:59.055984
31259,2022-07-15 18:17:05.421244,2022-07-15 18:36:06.034545,0 days 00:19:00.613301
31260,2022-07-15 18:36:06.035882,2022-07-15 18:54:06.628883,0 days 00:18:00.593001
31261,2022-07-15 18:54:06.630305,2022-07-16 06:28:05.555951,0 days 11:33:58.925646
31264,2022-07-16 06:34:05.522064,2022-07-16 07:09:05.502945,0 days 00:34:59.980881
31409,2022-07-16 14:18:06.072305,2022-07-16 14:34:05.655461,0 days 00:15:59.583156
31411,2022-07-16 14:36:05.862291,2022-07-16 19:13:05.924335,0 days 04:37:00.062044
31412,2022-07-16 19:13:05.925967,2022-07-17 09:17:06.267601,0 days 14:04:00.341634
31413,2022-07-17 09:17:06.268845,2022-07-17 10:10:05.472829,0 days 00:52:59.203984
31418,2022-07-17 10:24:06.027405,2022-07-17 11:29:05.748586,0 days 01:04:59.721181
31420,2022-07-17 11:33:06.130105,2022-07-18 00:33:06.302495,0 days 13:00:00.172390
31421,2022-07-18 00:33:06.303738,2022-07-18 00:52:05.900724,0 days 00:18:59.596986
31422,2022-07-18 00:52:05.902218,2022-07-18 02:02:05.895139,0 days 01:09:59.992921
31423,2022-07-18 02:02:05.896377,2022-07-18 04:29:05.705265,0 days 02:26:59.808888
31840,2022-07-18 16:34:05.691532,2022-07-18 17:13:06.331280,0 days 00:39:00.639748
31841,2022-07-18 17:13:06.332526,2022-07-18 20:09:06.160854,0 days 02:55:59.828328
31843,2022-07-18 20:13:06.597010,2022-07-18 20:30:06.001385,0 days 00:16:59.404375
31844,2022-07-18 20:31:05.848281,2022-07-19 04:31:05.701908,0 days 07:59:59.853627
31857,2022-07-19 04:59:06.778826,2022-07-19 05:15:06.297768,0 days 00:15:59.518942
31861,2022-07-19 05:29:06.112553,2022-07-19 06:14:05.736979,0 days 00:44:59.624426
32128,2022-07-19 16:34:05.648562,2022-07-19 17:36:06.391252,0 days 01:02:00.742690
32129,2022-07-19 17:36:06.392592,2022-07-19 18:18:05.740044,0 days 00:41:59.347452
32131,2022-07-19 18:23:05.974186,2022-07-19 18:41:06.243329,0 days 00:18:00.269143
32132,2022-07-19 18:42:06.157419,2022-07-20 04:31:06.360209,0 days 09:49:00.202790
32142,2022-07-20 04:54:06.090359,2022-07-20 06:18:05.753054,0 days 01:23:59.662695
32475,2022-07-20 14:49:05.424827,2022-07-20 15:07:05.630072,0 days 00:18:00.205245
32503,2022-07-20 16:34:07.257962,2022-07-20 16:53:06.217941,0 days 00:18:58.959979
32640,2022-07-20 20:05:05.928435,2022-07-20 22:09:05.950788,0 days 02:04:00.022353
32642,2022-07-20 22:19:06.115346,2022-07-21 04:12:05.637687,0 days 05:52:59.522341
32648,2022-07-21 04:32:06.133537,2022-07-21 04:51:05.628035,0 days 00:18:59.494498
32650,2022-07-21 04:56:06.112127,2022-07-21 05:27:06.108417,0 days 00:30:59.996290
32653,2022-07-21 05:42:07.221891,2022-07-21 06:03:06.114324,0 days 00:20:58.892433
32655,2022-07-21 06:04:05.968618,2022-07-21 06:28:05.976526,0 days 00:24:00.007908
32656,2022-07-21 06:29:05.883243,2022-07-21 06:49:06.243939,0 days 00:20:00.360696
32781,2022-07-21 14:33:05.504109,2022-07-21 14:55:07.136520,0 days 00:22:01.632411
32783,2022-07-21 14:57:06.234861,2022-07-21 15:21:07.270332,0 days 00:24:01.035471
32800,2022-07-21 16:48:05.873228,2022-07-21 17:13:05.560072,0 days 00:24:59.686844
32806,2022-07-21 17:32:06.040257,2022-07-21 17:50:05.565112,0 days 00:17:59.524855
32810,2022-07-21 18:06:06.359933,2022-07-21 18:24:07.257098,0 days 00:18:00.897165
32816,2022-07-21 18:55:05.496131,2022-07-21 22:44:05.573159,0 days 03:49:00.077028
32817,2022-07-21 22:45:06.310849,2022-07-22 05:32:06.089963,0 days 06:46:59.779114
32853,2022-07-22 07:35:06.193599,2022-07-22 08:19:06.200232,0 days 00:44:00.006633
33050,2022-07-22 16:34:07.438960,2022-07-22 17:08:07.517450,0 days 00:34:00.078490
33260,2022-07-22 23:34:06.864412,2022-07-23 01:34:05.832295,0 days 01:59:58.967883
33262,2022-07-23 01:47:05.843619,2022-07-23 06:09:05.649174,0 days 04:21:59.805555
33604,2022-07-23 18:36:05.596986,2022-07-24 03:08:06.381400,0 days 08:32:00.784414
33605,2022-07-24 03:08:06.382940,2022-07-24 03:29:05.780699,0 days 00:20:59.397759
33606,2022-07-24 03:29:05.783071,2022-07-24 05:08:05.856103,0 days 01:39:00.073032
33607,2022-07-24 05:08:05.858707,2022-07-24 08:19:06.399316,0 days 03:11:00.540609
33608,2022-07-24 08:19:06.400581,2022-07-24 09:06:06.926087,0 days 00:47:00.525506
33610,2022-07-24 09:10:05.921341,2022-07-24 10:21:06.274387,0 days 01:11:00.353046
33625,2022-07-24 10:42:05.859522,2022-07-24 11:45:05.863106,0 days 01:03:00.003584
33627,2022-07-24 11:49:06.280825,2022-07-24 20:57:07.011812,0 days 09:08:00.730987
33628,2022-07-24 20:57:07.013185,2022-07-24 21:13:05.780823,0 days 00:15:58.767638
33629,2022-07-24 21:13:05.782172,2022-07-24 23:37:05.558634,0 days 02:23:59.776462
33630,2022-07-24 23:37:05.559897,2022-07-25 04:34:06.123655,0 days 04:57:00.563758
34081,2022-07-25 18:02:05.803665,2022-07-25 18:19:06.151425,0 days 00:17:00.347760
34085,2022-07-25 18:42:06.159573,2022-07-25 19:21:06.267829,0 days 00:39:00.108256
34086,2022-07-25 19:22:06.245770,2022-07-25 19:57:06.111874,0 days 00:34:59.866104
34087,2022-07-25 19:58:05.815048,2022-07-25 21:14:06.169177,0 days 01:16:00.354129
34088,2022-07-25 21:15:05.790539,2022-07-25 21:37:05.714475,0 days 00:21:59.923936
34089,2022-07-25 21:38:06.200378,2022-07-25 22:18:05.890808,0 days 00:39:59.690430
34091,2022-07-25 22:25:06.261636,2022-07-26 04:28:05.824112,0 days 06:02:59.562476
34229,2022-07-26 10:46:06.520570,2022-07-26 11:19:06.063644,0 days 00:32:59.543074
34230,2022-07-26 11:20:06.436360,2022-07-26 13:02:06.625203,0 days 01:42:00.188843
34240,2022-07-26 13:46:05.978475,2022-07-26 14:26:05.467408,0 days 00:39:59.488933
34246,2022-07-26 14:57:05.985157,2022-07-26 15:27:06.213673,0 days 00:30:00.228516
34249,2022-07-26 15:33:06.004797,2022-07-26 15:58:06.076527,0 days 00:25:00.071730
34252,2022-07-26 16:15:07.183618,2022-07-26 17:13:05.726259,0 days 00:57:58.542641
34418,2022-07-27 04:37:06.273523,2022-07-27 04:53:07.058941,0 days 00:16:00.785418
34420,2022-07-27 05:00:05.863980,2022-07-27 05:17:05.735243,0 days 00:16:59.871263
34422,2022-07-27 05:23:05.844968,2022-07-27 05:38:06.745080,0 days 00:15:00.900112
34443,2022-07-27 07:58:06.063968,2022-07-27 08:35:05.550964,0 days 00:36:59.486996
34464,2022-07-27 09:59:06.306681,2022-07-27 10:17:06.805948,0 days 00:18:00.499267
34470,2022-07-27 10:34:05.471155,2022-07-27 10:49:05.525522,0 days 00:15:00.054367
34568,2022-07-27 14:30:05.942343,2022-07-27 14:51:05.741118,0 days 00:20:59.798775
34569,2022-07-27 14:52:06.346507,2022-07-27 15:08:05.944980,0 days 00:15:59.598473
34570,2022-07-27 15:08:05.946233,2022-07-27 15:40:07.279954,0 days 00:32:01.333721
34572,2022-07-27 15:43:05.598392,2022-07-27 16:13:06.028834,0 days 00:30:00.430442
34574,2022-07-27 16:28:07.337115,2022-07-27 16:46:05.677837,0 days 00:17:58.340722
34576,2022-07-27 16:48:06.042683,2022-07-27 21:48:06.182758,0 days 05:00:00.140075
34577,2022-07-27 21:49:05.879625,2022-07-28 06:34:05.619451,0 days 08:44:59.739826
34598,2022-07-28 08:28:06.418014,2022-07-28 09:03:06.350198,0 days 00:34:59.932184
34749,2022-07-28 14:41:05.555595,2022-07-28 15:04:06.056487,0 days 00:23:00.500892
34751,2022-07-28 15:08:05.546271,2022-07-28 15:32:07.916846,0 days 00:24:02.370575
34753,2022-07-28 15:37:05.859660,2022-07-28 16:07:06.459236,0 days 00:30:00.599576
34755,2022-07-28 16:19:05.826811,2022-07-28 17:12:06.220126,0 days 00:53:00.393315
34768,2022-07-28 18:21:06.056627,2022-07-28 18:37:06.537439,0 days 00:16:00.480812
34776,2022-07-28 19:25:05.714389,2022-07-28 21:32:06.052142,0 days 02:07:00.337753
34778,2022-07-28 21:36:06.273998,2022-07-29 06:30:05.967953,0 days 08:53:59.693955
34791,2022-07-29 07:25:06.758141,2022-07-29 07:54:07.362518,0 days 00:29:00.604377
34792,2022-07-29 07:55:06.669356,2022-07-29 08:17:06.397800,0 days 00:21:59.728444
34969,2022-07-29 14:55:05.921489,2022-07-29 15:11:06.312027,0 days 00:16:00.390538
34977,2022-07-29 15:52:05.996369,2022-07-29 16:18:05.689566,0 days 00:25:59.693197
34979,2022-07-29 16:19:06.227081,2022-07-29 16:34:06.355753,0 days 00:15:00.128672
34980,2022-07-29 16:35:06.130057,2022-07-29 16:51:05.795655,0 days 00:15:59.665598
35221,2022-07-30 06:11:05.805200,2022-07-30 06:26:05.815924,0 days 00:15:00.010724
35224,2022-07-30 06:46:05.591295,2022-07-30 07:10:06.138459,0 days 00:24:00.547164
35232,2022-07-30 08:13:06.048012,2022-07-30 08:30:06.717611,0 days 00:17:00.669599
35238,2022-07-30 08:50:07.215603,2022-07-30 09:09:05.911052,0 days 00:18:58.695449
35240,2022-07-30 09:15:05.525178,2022-07-30 11:23:06.147174,0 days 02:08:00.621996
35242,2022-07-30 11:26:05.917015,2022-07-30 13:15:08.946852,0 days 01:49:03.029837
35244,2022-07-30 13:18:05.593388,2022-07-30 13:51:06.120635,0 days 00:33:00.527247
35302,2022-07-30 17:35:06.396646,2022-07-31 08:07:06.510723,0 days 14:32:00.114077
35317,2022-07-31 08:45:06.178909,2022-07-31 09:35:05.660365,0 days 00:49:59.481456
35321,2022-07-31 09:47:06.180022,2022-07-31 10:25:06.165710,0 days 00:37:59.985688
35323,2022-07-31 10:31:05.804579,2022-07-31 11:21:06.803706,0 days 00:50:00.999127
35325,2022-07-31 11:30:06.259984,2022-08-01 03:48:05.892802,0 days 16:17:59.632818
35326,2022-08-01 03:49:05.813011,2022-08-01 04:15:07.039800,0 days 00:26:01.226789
35340,2022-08-01 05:11:06.251455,2022-08-01 05:31:06.119062,0 days 00:19:59.867607
35341,2022-08-01 05:32:06.913837,2022-08-01 05:57:05.938311,0 days 00:24:59.024474
35355,2022-08-01 07:00:07.770752,2022-08-01 07:19:05.611805,0 days 00:18:57.841053
35550,2022-08-01 14:41:05.874897,2022-08-01 15:04:06.285413,0 days 00:23:00.410516
35553,2022-08-01 15:21:07.305923,2022-08-01 15:42:06.723097,0 days 00:20:59.417174
35554,2022-08-01 15:42:06.743260,2022-08-01 16:18:05.719740,0 days 00:35:58.976480
35555,2022-08-01 16:19:07.512365,2022-08-01 16:55:08.175396,0 days 00:36:00.663031
35556,2022-08-01 16:55:08.176619,2022-08-01 17:30:05.690581,0 days 00:34:57.513962
35558,2022-08-01 17:31:06.206653,2022-08-01 17:50:05.823192,0 days 00:18:59.616539
35560,2022-08-01 17:51:05.651458,2022-08-01 18:08:05.420141,0 days 00:16:59.768683
35562,2022-08-01 18:10:05.548500,2022-08-01 18:31:06.135143,0 days 00:21:00.586643
35564,2022-08-01 18:32:05.758482,2022-08-01 21:34:06.517289,0 days 03:02:00.758807
35565,2022-08-01 21:35:05.992672,2022-08-02 04:16:06.458345,0 days 06:41:00.465673
35567,2022-08-02 04:21:06.022390,2022-08-02 04:48:05.477707,0 days 00:26:59.455317
35569,2022-08-02 04:55:05.725959,2022-08-02 05:29:05.462475,0 days 00:33:59.736516
35571,2022-08-02 05:37:06.518361,2022-08-02 06:08:06.295387,0 days 00:30:59.777026
35573,2022-08-02 06:12:06.635614,2022-08-02 06:30:05.791820,0 days 00:17:59.156206
35575,2022-08-02 06:34:05.693940,2022-08-02 07:05:06.160054,0 days 00:31:00.466114
35577,2022-08-02 07:09:06.163702,2022-08-02 08:40:07.298935,0 days 01:31:01.135233
35583,2022-08-02 09:07:06.515265,2022-08-02 09:27:05.871416,0 days 00:19:59.356151
